s_no,state,district,block_name,categorization
5618,UTTAR PRADESH,AMROHA,JOYA,over_exploited
5619,UTTAR PRADESH,AURAIYA,ACHHALDA,safe
5620,UTTAR PRADESH,AURAIYA,AJITMAL,safe
5621,UTTAR PRADESH,AURAIYA,AURRAIYA,semi_critical
5622,UTTAR PRADESH,AURAIYA,BHAGYANAGAR,safe
5623,UTTAR PRADESH,AURAIYA,BIDHUNA,safe
5624,UTTAR PRADESH,AURAIYA,ERWA KATRA,safe
5625,UTTAR PRADESH,AURAIYA,SAHAR,safe
5626,UTTAR PRADESH,AYODHYA,AMANIGANJ,safe
5627,UTTAR PRADESH,AYODHYA,BIKAPUR,safe
5628,UTTAR PRADESH,AYODHYA,HARRINGTANGANJ,safe
5629,UTTAR PRADESH,AYODHYA,MASODHA,safe
5630,UTTAR PRADESH,AYODHYA,MAWAI,safe
5631,UTTAR PRADESH,AYODHYA,MAYA BAZAR,safe
5632,UTTAR PRADESH,AYODHYA,MILKIPUR,safe
5633,UTTAR PRADESH,AYODHYA,PURA BAZAR,safe
5634,UTTAR PRADESH,AYODHYA,RUDAULI,safe
5635,UTTAR PRADESH,AYODHYA,SOHAWAL,safe
5636,UTTAR PRADESH,AYODHYA,TARUN,safe
5637,UTTAR PRADESH,AZAMGARH,AHIRAULA,safe
5638,UTTAR PRADESH,AZAMGARH,ATRAULIA,safe
5639,UTTAR PRADESH,AZAMGARH,AZAMATGARH,safe
5640,UTTAR PRADESH,AZAMGARH,BILHARIYAGANJ,safe
5641,UTTAR PRADESH,AZAMGARH,HARAIYA,safe
5642,UTTAR PRADESH,AZAMGARH,JAHANGANJ,safe
5643,UTTAR PRADESH,AZAMGARH,KOILSA,safe
5644,UTTAR PRADESH,AZAMGARH,LALGANJ,safe
5645,UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,safe
5646,UTTAR PRADESH,AZAMGARH,MARTINGANJ,safe
5647,UTTAR PRADESH,AZAMGARH,MEHNAGAR,safe
5648,UTTAR PRADESH,AZAMGARH,MIRZAPUR,safe
5649,UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,safe
5650,UTTAR PRADESH,AZAMGARH,PALHANA,safe
5651,UTTAR PRADESH,AZAMGARH,PALHANI,safe
5652,UTTAR PRADESH,AZAMGARH,PAWAI,safe
5653,UTTAR PRADESH,AZAMGARH,PHULPUR,safe
5654,UTTAR PRADESH,AZAMGARH,RANI KI SARAI,safe
5655,UTTAR PRADESH,AZAMGARH,SATHIYAON,safe
5656,UTTAR PRADESH,AZAMGARH,TAHBARPUR,safe
5657,UTTAR PRADESH,AZAMGARH,TARWA,safe
5658,UTTAR PRADESH,AZAMGARH,THEKMA,safe
5659,UTTAR PRADESH,BAGPAT,BAGHPAT,semi_critical
5660,UTTAR PRADESH,BAGPAT,BARAUT,semi_critical
5661,UTTAR PRADESH,BAGPAT,BINAULI,over_exploited
5662,UTTAR PRADESH,BAGPAT,CHHAPRAULI,semi_critical
5663,UTTAR PRADESH,BAGPAT,KHEKRA,over_exploited
5664,UTTAR PRADESH,BAGPAT,PILANA,over_exploited
5665,UTTAR PRADESH,BAHRAICH,BALHA,safe
5666,UTTAR PRADESH,BAHRAICH,BISHESHWARGANJ,safe
5667,UTTAR PRADESH,BAHRAICH,CHITTAURA,safe
5668,UTTAR PRADESH,BAHRAICH,FAKHARPUR,safe
5669,UTTAR PRADESH,BAHRAICH,HUZURPUR,safe
5670,UTTAR PRADESH,BAHRAICH,JARWAL,safe
5671,UTTAR PRADESH,BAHRAICH,KAISARGANJ,safe
5672,UTTAR PRADESH,BAHRAICH,MAHASI,safe
5673,UTTAR PRADESH,BAHRAICH,MIHIPURWA,safe
5674,UTTAR PRADESH,BAHRAICH,NAWABGANJ,safe
5675,UTTAR PRADESH,BAHRAICH,PAYAGPUR,safe
5676,UTTAR PRADESH,BAHRAICH,RISIYA,safe
5677,UTTAR PRADESH,BAHRAICH,SHIVPUR,safe
5678,UTTAR PRADESH,BAHRAICH,TEJWAPUR,safe
5679,UTTAR PRADESH,BALLIA,BAIRIA KHERA,safe
5680,UTTAR PRADESH,BALLIA,BANSDIH,safe
5681,UTTAR PRADESH,BALLIA,BELHARI,safe
5682,UTTAR PRADESH,BALLIA,BERUAR,safe
5683,UTTAR PRADESH,BALLIA,CHILKAHAR,safe
5684,UTTAR PRADESH,BALLIA,DUBAHAND,safe
5685,UTTAR PRADESH,BALLIA,GARWAR,safe
5686,UTTAR PRADESH,BALLIA,HANUMANGANJ BRAHMIN,safe
5687,UTTAR PRADESH,BALLIA,MANIYAR,safe
5688,UTTAR PRADESH,BALLIA,MURLI CHHAPRA,safe
5689,UTTAR PRADESH,BALLIA,NAWA NAGAR,safe
5690,UTTAR PRADESH,BALLIA,NEGARA,safe
5691,UTTAR PRADESH,BALLIA,PANDAH,safe
5692,UTTAR PRADESH,BALLIA,RASRA,safe
5693,UTTAR PRADESH,BALLIA,REOTI,safe
5694,UTTAR PRADESH,BALLIA,SIAR,safe
5695,UTTAR PRADESH,BALLIA,SOHAON,safe
5696,UTTAR PRADESH,BALRAMPUR,BALRAMPUR,safe
5697,UTTAR PRADESH,BALRAMPUR,GAINDAS BUZURG,safe
5698,UTTAR PRADESH,BALRAMPUR,GAINSARA,safe
5699,UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,safe
5700,UTTAR PRADESH,BALRAMPUR,PACHPERWA,safe
5701,UTTAR PRADESH,BALRAMPUR,REHRA BAZAR,safe
5702,UTTAR PRADESH,BALRAMPUR,SHRI DATT GANJ,safe
5703,UTTAR PRADESH,BALRAMPUR,TULSIPUR,safe
5704,UTTAR PRADESH,BALRAMPUR,UTRAULA,safe
5705,UTTAR PRADESH,BANDA,BABERU,semi_critical
5706,UTTAR PRADESH,BANDA,BAROKHAR,safe
5707,UTTAR PRADESH,BANDA,BISANDA,safe
5708,UTTAR PRADESH,BANDA,JASPURA,semi_critical
5709,UTTAR PRADESH,BANDA,KAMASIN,safe
5710,UTTAR PRADESH,BANDA,MAHUVA,safe
5711,UTTAR PRADESH,BANDA,NARAINI,semi_critical
5712,UTTAR PRADESH,BANDA,TINDWARI,semi_critical
5713,UTTAR PRADESH,BARABANKI,BANI KODAR,safe
5714,UTTAR PRADESH,BARABANKI,BANKI,safe
5715,UTTAR PRADESH,BARABANKI,DARIYABAD,safe
5716,UTTAR PRADESH,BARABANKI,DEWA,safe
5717,UTTAR PRADESH,BARABANKI,FATEHPUR,safe
5718,UTTAR PRADESH,BARABANKI,HAIDERGARH,safe
5719,UTTAR PRADESH,BARABANKI,HARAK,safe
5720,UTTAR PRADESH,BARABANKI,MASAULI,safe
5721,UTTAR PRADESH,BARABANKI,NINDAURA,safe
5722,UTTAR PRADESH,BARABANKI,PURE DALAI,safe
5723,UTTAR PRADESH,BARABANKI,RAMNAGAR,safe
5724,UTTAR PRADESH,BARABANKI,SIDDHAUR,safe
5725,UTTAR PRADESH,BARABANKI,SIRAULI GAUSPUR,safe
5726,UTTAR PRADESH,BARABANKI,SURATGANJ,safe
5727,UTTAR PRADESH,BARABANKI,TRIVEDIGANJ,safe
5728,UTTAR PRADESH,BAREILLY,ALAMPUR JAFARABAD,critical
5729,UTTAR PRADESH,BAREILLY,BAHERI,safe
5730,UTTAR PRADESH,BAREILLY,BAREILLY CITY,over_exploited
5731,UTTAR PRADESH,BAREILLY,BHADPURA,safe
5732,UTTAR PRADESH,BAREILLY,BHOJPURA,safe
5733,UTTAR PRADESH,BAREILLY,BHUTAH,safe
5734,UTTAR PRADESH,BAREILLY,BITHERI CHAINPUR,safe
5735,UTTAR PRADESH,BAREILLY,FARIDPUR,safe
5736,UTTAR PRADESH,BAREILLY,FATEHGANJ,semi_critical
5737,UTTAR PRADESH,BAREILLY,KYARA,safe
5738,UTTAR PRADESH,BAREILLY,MAJHGAWA,semi_critical
5739,UTTAR PRADESH,BAREILLY,MEERGANJ,safe
5740,UTTAR PRADESH,BAREILLY,NAWABGANJ,safe
5741,UTTAR PRADESH,BAREILLY,RAMNAGAR,semi_critical
5742,UTTAR PRADESH,BAREILLY,RICHHA,safe
5743,UTTAR PRADESH,BAREILLY,SHERGARH,safe
5744,UTTAR PRADESH,BASTI,BAHADURPUR,safe
5745,UTTAR PRADESH,BASTI,BANKATI,safe
5746,UTTAR PRADESH,BASTI,BASTI SADAR,safe
5747,UTTAR PRADESH,BASTI,DUBAULIYA,safe
5748,UTTAR PRADESH,BASTI,GAUR,safe
5749,UTTAR PRADESH,BASTI,HARRAIYA,safe
5750,UTTAR PRADESH,BASTI,KAPTANGANJ,safe
5751,UTTAR PRADESH,BASTI,KUDRAHA,safe
5752,UTTAR PRADESH,BASTI,PARASRAMPUR,safe
5753,UTTAR PRADESH,BASTI,RAMNAGAR,safe
5754,UTTAR PRADESH,BASTI,RUDHAULI,safe
5755,UTTAR PRADESH,BASTI,SALATUA,safe
5756,UTTAR PRADESH,BASTI,SAUGHAT,safe
5757,UTTAR PRADESH,BASTI,VIKRAMJOT,safe
5758,UTTAR PRADESH,BIJNOR,AFZALGARH,safe
5759,UTTAR PRADESH,BIJNOR,DHANPUR (ALHEPUR),safe
5760,UTTAR PRADESH,BIJNOR,HALDAUR (KHARI JHALU),safe
5761,UTTAR PRADESH,BIJNOR,JALEELPUR,semi_critical
5762,UTTAR PRADESH,BIJNOR,KIRATPUR,safe
5763,UTTAR PRADESH,BIJNOR,KOTWALI,semi_critical
5764,UTTAR PRADESH,BIJNOR,MOHAMMADPUR DEOMAL,safe
5765,UTTAR PRADESH,BIJNOR,NAJIBABAD,safe
5766,UTTAR PRADESH,BIJNOR,NEHTAUR (AAKU),semi_critical
5767,UTTAR PRADESH,BIJNOR,NOORPUR,semi_critical
5768,UTTAR PRADESH,BIJNOR,SEOHARA (BUDHANPUR),semi_critical
5769,UTTAR PRADESH,BUDAUN,AMBIAPUR,over_exploited
5770,UTTAR PRADESH,BUDAUN,ASAFPUR,semi_critical
5771,UTTAR PRADESH,BUDAUN,BISAULI,semi_critical
5772,UTTAR PRADESH,BUDAUN,DAHGAWAN,safe
5773,UTTAR PRADESH,BUDAUN,DATAGANJ,safe
5774,UTTAR PRADESH,BUDAUN,ISLAMNAGAR,over_exploited
5775,UTTAR PRADESH,BUDAUN,JAGAT,semi_critical
5776,UTTAR PRADESH,BUDAUN,MIAON,semi_critical
5777,UTTAR PRADESH,BUDAUN,QUADAR CHOWK,semi_critical
5778,UTTAR PRADESH,BUDAUN,SAHASWAN,semi_critical
5779,UTTAR PRADESH,BUDAUN,SALARPUR,semi_critical
5780,UTTAR PRADESH,BUDAUN,SAMRER,safe
5781,UTTAR PRADESH,BUDAUN,UJHANI,semi_critical
5782,UTTAR PRADESH,BUDAUN,USAWAN,safe
5783,UTTAR PRADESH,BUDAUN,WAZIRGANJ,semi_critical
5784,UTTAR PRADESH,BULANDSHAHAR,AGAUTA,safe
5785,UTTAR PRADESH,BULANDSHAHAR,ANUP SHAHAR,semi_critical
5786,UTTAR PRADESH,BULANDSHAHAR,ARNIA KHURD,critical
5787,UTTAR PRADESH,BULANDSHAHAR,BHAWAN BAHADUR NAGAR,critical
5788,UTTAR PRADESH,BULANDSHAHAR,BULANDSHAHAR,over_exploited
5789,UTTAR PRADESH,BULANDSHAHAR,DANPUR,critical
5790,UTTAR PRADESH,BULANDSHAHAR,DEBAI,semi_critical
5791,UTTAR PRADESH,BULANDSHAHAR,GULAOTHI,over_exploited
5792,UTTAR PRADESH,BULANDSHAHAR,JAHANGIRABAD,semi_critical
5793,UTTAR PRADESH,BULANDSHAHAR,KHURJA,critical
5794,UTTAR PRADESH,BULANDSHAHAR,LAKHAOTHI,semi_critical
5795,UTTAR PRADESH,BULANDSHAHAR,PAHASU,semi_critical
5796,UTTAR PRADESH,BULANDSHAHAR,SHIKARPUR,critical
5797,UTTAR PRADESH,BULANDSHAHAR,SIANA,over_exploited
5798,UTTAR PRADESH,BULANDSHAHAR,SIKANDRABAD,over_exploited
5799,UTTAR PRADESH,BULANDSHAHAR,UNCHAGAON,critical
5800,UTTAR PRADESH,CHANDAULI,BARAHANI,safe
5801,UTTAR PRADESH,CHANDAULI,CHAHNIYA,safe
5802,UTTAR PRADESH,CHANDAULI,CHAKIA,semi_critical
5803,UTTAR PRADESH,CHANDAULI,CHANDAULI,safe
5804,UTTAR PRADESH,CHANDAULI,DHANAPUR,safe
5805,UTTAR PRADESH,CHANDAULI,NAUGARH,safe
5806,UTTAR PRADESH,CHANDAULI,NIYAMATABAD,safe
5807,UTTAR PRADESH,CHANDAULI,SAKALDIHA,safe
5808,UTTAR PRADESH,CHANDAULI,SHAHABGANJ,safe
5809,UTTAR PRADESH,CHITRAKOOT,KARWI,critical
5810,UTTAR PRADESH,CHITRAKOOT,MANIKPUR,safe
5811,UTTAR PRADESH,CHITRAKOOT,MAU,semi_critical
5812,UTTAR PRADESH,CHITRAKOOT,PAHARI,semi_critical
5813,UTTAR PRADESH,CHITRAKOOT,RAMNAGAR,semi_critical
5814,UTTAR PRADESH,DEORIA,BANKATA,safe
5815,UTTAR PRADESH,DEORIA,BARHAJ,safe
5816,UTTAR PRADESH,DEORIA,BETALPUR,safe
5817,UTTAR PRADESH,DEORIA,BHAGALPUR,safe
5818,UTTAR PRADESH,DEORIA,BHALUANI,safe
5819,UTTAR PRADESH,DEORIA,BHATNI,safe
5820,UTTAR PRADESH,DEORIA,BHATPARANI,safe
5821,UTTAR PRADESH,DEORIA,DEORIA SADAR,safe
5822,UTTAR PRADESH,DEORIA,DESAHI DEORIA,safe
5823,UTTAR PRADESH,DEORIA,GAURI BAZAR,safe
5824,UTTAR PRADESH,DEORIA,LAR,safe
5825,UTTAR PRADESH,DEORIA,PATHER DEWA,safe
5826,UTTAR PRADESH,DEORIA,RAMPUR KARHANI,safe
5827,UTTAR PRADESH,DEORIA,RUDRAPUR,safe
5828,UTTAR PRADESH,DEORIA,SALEMPUR,safe
5829,UTTAR PRADESH,DEORIA,TARKULWA,safe
5830,UTTAR PRADESH,ETAH,ALIGANJ,semi_critical
5831,UTTAR PRADESH,ETAH,AWAGARH,safe
5832,UTTAR PRADESH,ETAH,JAITHARA,semi_critical
5833,UTTAR PRADESH,ETAH,JALESAR,semi_critical
5834,UTTAR PRADESH,ETAH,MARHARA,safe
5835,UTTAR PRADESH,ETAH,NIDHAULI KALAN,semi_critical
5836,UTTAR PRADESH,ETAH,SAKIT,safe
5837,UTTAR PRADESH,ETAH,SHITALPUR,semi_critical
5838,UTTAR PRADESH,ETAWAH,BARAHPURA,safe
5839,UTTAR PRADESH,ETAWAH,BASREHAR,safe
5840,UTTAR PRADESH,ETAWAH,BHARTHNA,safe
5841,UTTAR PRADESH,ETAWAH,CHAKARANAGAR,safe
5842,UTTAR PRADESH,ETAWAH,JASWANTNAGAR,safe
5843,UTTAR PRADESH,ETAWAH,MAHEWA,safe
5844,UTTAR PRADESH,ETAWAH,SEFAI,safe
5845,UTTAR PRADESH,ETAWAH,TAKHA,safe
5846,UTTAR PRADESH,FARRUKHABAD,BARHPUR,semi_critical
5847,UTTAR PRADESH,FARRUKHABAD,KAIMGANJ,safe
5848,UTTAR PRADESH,FARRUKHABAD,KAMALGANJ,semi_critical
5849,UTTAR PRADESH,FARRUKHABAD,MOHAMADABAD,semi_critical
5850,UTTAR PRADESH,FARRUKHABAD,NAWABGANJ,semi_critical
5851,UTTAR PRADESH,FARRUKHABAD,RAJEPUR,safe
5852,UTTAR PRADESH,FARRUKHABAD,SHAMSABAD,safe
5853,UTTAR PRADESH,FATEHPUR,AIRAYA,semi_critical
5854,UTTAR PRADESH,FATEHPUR,AMAULI,safe
5855,UTTAR PRADESH,FATEHPUR,ASODHAR,safe
5856,UTTAR PRADESH,FATEHPUR,BAHUA,semi_critical
5857,UTTAR PRADESH,FATEHPUR,BHITAURA,critical
5858,UTTAR PRADESH,FATEHPUR,DEOMAI,safe
5859,UTTAR PRADESH,FATEHPUR,DHATA,safe
5860,UTTAR PRADESH,FATEHPUR,HASWA,safe
5861,UTTAR PRADESH,FATEHPUR,HATHGAON,safe
5862,UTTAR PRADESH,FATEHPUR,KHAJUHA,semi_critical
5863,UTTAR PRADESH,FATEHPUR,MALAWAN,safe
5864,UTTAR PRADESH,FATEHPUR,TELYANI,semi_critical
5865,UTTAR PRADESH,FATEHPUR,VIJAYIPUR,safe
5866,UTTAR PRADESH,FIROZABAD,ARON,critical
5867,UTTAR PRADESH,FIROZABAD,EKA,safe
5868,UTTAR PRADESH,FIROZABAD,FIROZABAD,over_exploited
5869,UTTAR PRADESH,FIROZABAD,JASRANA,semi_critical
5870,UTTAR PRADESH,FIROZABAD,KHAIRGARH(HATHWANT),over_exploited
5871,UTTAR PRADESH,FIROZABAD,MADANPUR,safe
5872,UTTAR PRADESH,FIROZABAD,NARKHI,over_exploited
5873,UTTAR PRADESH,FIROZABAD,SHIKOHABAD,over_exploited
5874,UTTAR PRADESH,FIROZABAD,TUNDLA,over_exploited
5875,UTTAR PRADESH,G.B.NAGAR,BISRAKH,over_exploited
5876,UTTAR PRADESH,G.B.NAGAR,DADRI,semi_critical
5877,UTTAR PRADESH,G.B.NAGAR,JEWAR,semi_critical
5878,UTTAR PRADESH,GHAZIABAD,BHOJPUR,over_exploited
5879,UTTAR PRADESH,GHAZIABAD,GAZIABAD CITY,over_exploited
5880,UTTAR PRADESH,GHAZIABAD,LONI,over_exploited
5881,UTTAR PRADESH,GHAZIABAD,MURADNAGAR,semi_critical
5882,UTTAR PRADESH,GHAZIABAD,RAZAPUR,over_exploited
5883,UTTAR PRADESH,GHAZIPUR,BHADAURA,safe
5884,UTTAR PRADESH,GHAZIPUR,BHANWARKOL,safe
5885,UTTAR PRADESH,GHAZIPUR,BIRNO,safe
5886,UTTAR PRADESH,GHAZIPUR,DEOKALI,safe
5887,UTTAR PRADESH,GHAZIPUR,GHAZIPUR,safe
5888,UTTAR PRADESH,GHAZIPUR,JAKHANIA,safe
5889,UTTAR PRADESH,GHAZIPUR,KARANDA,safe
5890,UTTAR PRADESH,GHAZIPUR,KASIMABAD,safe
5891,UTTAR PRADESH,GHAZIPUR,MANIHARI,safe
5892,UTTAR PRADESH,GHAZIPUR,MARADH,safe
5893,UTTAR PRADESH,GHAZIPUR,MOHAMMADABAD,safe
5894,UTTAR PRADESH,GHAZIPUR,REVATIPUR,safe
5895,UTTAR PRADESH,GHAZIPUR,SADAT,safe
5896,UTTAR PRADESH,GHAZIPUR,SAIDPUR,semi_critical
5897,UTTAR PRADESH,GHAZIPUR,VARACHAKWAR,safe
5898,UTTAR PRADESH,GHAZIPUR,ZAMANIA,safe
5899,UTTAR PRADESH,GONDA,BABHANJOT,safe
5900,UTTAR PRADESH,GONDA,BELSAR,safe
5901,UTTAR PRADESH,GONDA,CHHAPIA,safe
5902,UTTAR PRADESH,GONDA,COLONELGANJ,safe
5903,UTTAR PRADESH,GONDA,HALDHARMAU,safe
5904,UTTAR PRADESH,GONDA,ITIA THOK,safe
5905,UTTAR PRADESH,GONDA,JHANJHRI,safe
5906,UTTAR PRADESH,GONDA,KATRA BAZAR,safe
5907,UTTAR PRADESH,GONDA,MANKAPUR,safe
5908,UTTAR PRADESH,GONDA,MUJHANA,safe
5909,UTTAR PRADESH,GONDA,NAWABGANJ,safe
5910,UTTAR PRADESH,GONDA,PANDRI KRIPAL,safe
5911,UTTAR PRADESH,GONDA,PARASPUR,safe
5912,UTTAR PRADESH,GONDA,RUPAIDIHA,safe
5913,UTTAR PRADESH,GONDA,TARABGANJ,safe
5914,UTTAR PRADESH,GONDA,WAZIRGANJ,safe
5915,UTTAR PRADESH,GORAKHPUR,BANSGAON,safe
5916,UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,safe
5917,UTTAR PRADESH,GORAKHPUR,BELGHAT,safe
5918,UTTAR PRADESH,GORAKHPUR,BHAROHIYA,safe
5919,UTTAR PRADESH,GORAKHPUR,BHATAHAT,safe
5920,UTTAR PRADESH,GORAKHPUR,BRAHMPUR,safe
5921,UTTAR PRADESH,GORAKHPUR,CAMPIERGANJ,safe
5922,UTTAR PRADESH,GORAKHPUR,CHIRGAWAN,safe
5923,UTTAR PRADESH,GORAKHPUR,GAGAHA,safe
5924,UTTAR PRADESH,GORAKHPUR,GOLA,safe
5925,UTTAR PRADESH,GORAKHPUR,JANGAL KAUDIA,safe
5926,UTTAR PRADESH,GORAKHPUR,KAURIRAM,safe
5927,UTTAR PRADESH,GORAKHPUR,KHAJNI,safe
5928,UTTAR PRADESH,GORAKHPUR,KHORABAR,safe
5929,UTTAR PRADESH,GORAKHPUR,PALI,safe
5930,UTTAR PRADESH,GORAKHPUR,PIPRAICH,safe
5931,UTTAR PRADESH,GORAKHPUR,PIPRAULI,safe
5932,UTTAR PRADESH,GORAKHPUR,SAHJANWA,safe
5933,UTTAR PRADESH,GORAKHPUR,SARDAR NAGAR,safe
5934,UTTAR PRADESH,GORAKHPUR,URUA,safe
5935,UTTAR PRADESH,HAMIRPUR,GOHAND,semi_critical
5936,UTTAR PRADESH,HAMIRPUR,KURARA,safe
5937,UTTAR PRADESH,HAMIRPUR,MAUDAHA,safe
5938,UTTAR PRADESH,HAMIRPUR,MUSKARA,safe
5939,UTTAR PRADESH,HAMIRPUR,RATH,safe
5940,UTTAR PRADESH,HAMIRPUR,SARILA,safe
5941,UTTAR PRADESH,HAMIRPUR,SUMERPUR,semi_critical
5942,UTTAR PRADESH,HAPUR,DHOLANA,semi_critical
5943,UTTAR PRADESH,HAPUR,GARH,critical
5944,UTTAR PRADESH,HAPUR,HAPUR,critical
5945,UTTAR PRADESH,HAPUR,SIMBHOLI,critical
5946,UTTAR PRADESH,HARDOI,AHIRORI,safe
5947,UTTAR PRADESH,HARDOI,BAWAN,safe
5948,UTTAR PRADESH,HARDOI,BHARAWAN,safe
5949,UTTAR PRADESH,HARDOI,BHARKHANI,safe
5950,UTTAR PRADESH,HARDOI,BHENDER KALAN,safe
5951,UTTAR PRADESH,HARDOI,BILGRAM,safe
5952,UTTAR PRADESH,HARDOI,HARIYAWAN,safe
5953,UTTAR PRADESH,HARDOI,HARPALPUR,safe
5954,UTTAR PRADESH,HARDOI,KACHHAUNA,safe
5955,UTTAR PRADESH,HARDOI,KOTHAWAN,safe
5956,UTTAR PRADESH,HARDOI,MADHAVGANJ,safe
5957,UTTAR PRADESH,HARDOI,MALLAWAN,safe
5958,UTTAR PRADESH,HARDOI,PIHANI,safe
5959,UTTAR PRADESH,HARDOI,SANDI,safe
5960,UTTAR PRADESH,HARDOI,SANDILA,safe
5961,UTTAR PRADESH,HARDOI,SHAHABAD,safe
5962,UTTAR PRADESH,HARDOI,SURSA,safe
5963,UTTAR PRADESH,HARDOI,TADIYAWAN,safe
5964,UTTAR PRADESH,HARDOI,TODARPUR,safe
5965,UTTAR PRADESH,HATHRAS,HASAYAN,safe
5966,UTTAR PRADESH,HATHRAS,HATHRAS,critical
5967,UTTAR PRADESH,HATHRAS,MURSAN,over_exploited
5968,UTTAR PRADESH,HATHRAS,SADABAD,semi_critical
5969,UTTAR PRADESH,HATHRAS,SAHPAU,over_exploited
5970,UTTAR PRADESH,HATHRAS,SASNI,over_exploited
5971,UTTAR PRADESH,HATHRAS,SIKANDRA RAO,semi_critical
5972,UTTAR PRADESH,JALAUN,DAKOR,safe
5973,UTTAR PRADESH,JALAUN,JALAUN,safe
5974,UTTAR PRADESH,JALAUN,KADAURA,safe
5975,UTTAR PRADESH,JALAUN,KONCH,safe
5976,UTTAR PRADESH,JALAUN,KUTHOND,safe
5977,UTTAR PRADESH,JALAUN,MADHOGANJ,safe
5978,UTTAR PRADESH,JALAUN,MAHEWA,safe
5979,UTTAR PRADESH,JALAUN,NADIGAON,safe
5980,UTTAR PRADESH,JALAUN,RAMPURA,safe
5981,UTTAR PRADESH,JAUNPUR,BADLAPUR,semi_critical
5982,UTTAR PRADESH,JAUNPUR,BAKSHA,safe
5983,UTTAR PRADESH,JAUNPUR,BARSATHI,safe
5984,UTTAR PRADESH,JAUNPUR,DHARMAPUR,semi_critical
5985,UTTAR PRADESH,JAUNPUR,DOBHI,safe
5986,UTTAR PRADESH,JAUNPUR,JALALPUR,safe
5987,UTTAR PRADESH,JAUNPUR,KARANJA KALAN,semi_critical
5988,UTTAR PRADESH,JAUNPUR,KERAKAT,semi_critical
5989,UTTAR PRADESH,JAUNPUR,KHUTAHAN,safe
5990,UTTAR PRADESH,JAUNPUR,MACHHLISHAHR,safe
5991,UTTAR PRADESH,JAUNPUR,MAHARAJGANJ,semi_critical
5992,UTTAR PRADESH,JAUNPUR,MARIAHU,safe
5993,UTTAR PRADESH,JAUNPUR,MUFTIGANJ,semi_critical
5994,UTTAR PRADESH,JAUNPUR,MUNGRA BADSHAHPUR,safe
5995,UTTAR PRADESH,JAUNPUR,RAMNAGAR,semi_critical
5996,UTTAR PRADESH,JAUNPUR,RAMPUR,safe
5997,UTTAR PRADESH,JAUNPUR,SHAHGANJ,safe
5998,UTTAR PRADESH,JAUNPUR,SIKRARA,semi_critical
5999,UTTAR PRADESH,JAUNPUR,SIRKONI,semi_critical
6000,UTTAR PRADESH,JAUNPUR,SUITHA KALAN,safe
6001,UTTAR PRADESH,JAUNPUR,SUJANGANJ,safe
6002,UTTAR PRADESH,JHANSI,BABINA,semi_critical
6003,UTTAR PRADESH,JHANSI,BAMAUR,safe
6004,UTTAR PRADESH,JHANSI,BANGRA,semi_critical
6005,UTTAR PRADESH,JHANSI,BARAGAON,semi_critical
6006,UTTAR PRADESH,JHANSI,CHIRGAON,safe
6007,UTTAR PRADESH,JHANSI,GURSARAI,safe
6008,UTTAR PRADESH,JHANSI,MAURANIPUR,semi_critical
6009,UTTAR PRADESH,JHANSI,MOTH,safe
6010,UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,semi_critical
6011,UTTAR PRADESH,KANNAUJ,GOGRAPUR,critical
6012,UTTAR PRADESH,KANNAUJ,HASERAN,safe
6013,UTTAR PRADESH,KANNAUJ,JALALABAD,over_exploited
6014,UTTAR PRADESH,KANNAUJ,KANNAUJ,critical
6015,UTTAR PRADESH,KANNAUJ,SAURIKH,safe
6016,UTTAR PRADESH,KANNAUJ,TALGRAM,over_exploited
6017,UTTAR PRADESH,KANNAUJ,UMARDA,safe
6018,UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,semi_critical
6019,UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,safe
6020,UTTAR PRADESH,KANPUR DEHAT,DERAPUR,semi_critical
6021,UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,semi_critical
6022,UTTAR PRADESH,KANPUR DEHAT,MAITHA,safe
6023,UTTAR PRADESH,KANPUR DEHAT,MALSA,semi_critical
6024,UTTAR PRADESH,KANPUR DEHAT,RAJPUR,safe
6025,UTTAR PRADESH,KANPUR DEHAT,RASULABAD,safe
6026,UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,safe
6027,UTTAR PRADESH,KANPUR DEHAT,SARWAN KHERA,semi_critical
6028,UTTAR PRADESH,KANPUR NAGAR,BHITARGAON,safe
6029,UTTAR PRADESH,KANPUR NAGAR,BIDHNU,semi_critical
6030,UTTAR PRADESH,KANPUR NAGAR,BILHAUR,semi_critical
6031,UTTAR PRADESH,KANPUR NAGAR,CHAUBEPUR,critical
6032,UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,semi_critical
6033,UTTAR PRADESH,KANPUR NAGAR,KAKWAN,safe
6034,UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,safe
6035,UTTAR PRADESH,KANPUR NAGAR,KANPUR CITY,over_exploited
6036,UTTAR PRADESH,KANPUR NAGAR,PARARA,safe
6037,UTTAR PRADESH,KANPUR NAGAR,SARSOL,semi_critical
